Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Profit ,Profit Margin,
Sodapop,1185732,2/7/2022,Southeast,South Carolina,Fanta,$0.55 ,"6,750","$3,713 ",$557 ,"$3,156 ",0.85,
Sodapop,1185732,2/7/2022,Southeast,South Carolina,Powerade,$0.65 ,"7,000","$4,550 ","$1,547 ","$3,003 ",0.66,
Sodapop,1185732,2/7/2022,Southeast,South Carolina,Dasani Water,$0.70 ,"8,750","$6,125 ","$2,083 ","$4,043 ",0.66,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,250","$6,663 ","$2,265 ","$4,397 ",0.66,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000","$4,800 ","$2,352 ","$2,448 ",0.51,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Sprite,$0.55 ,"7,250","$3,988 ",$558 ,"$3,429 ",0.86,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Fanta,$0.45 ,"6,750","$3,038 ",$425 ,"$2,612 ",0.86,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Powerade,$0.55 ,"6,500","$3,575 ",$536 ,"$3,039 ",0.85,
Sodapop,1185732,3/8/2022,Southeast,South Carolina,Dasani Water,$0.60 ,"8,250","$4,950 ","$1,188 ","$3,762 ",0.76,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Coca-Cola,$0.55 ,"9,250","$5,088 ",$967 ,"$4,121 ",0.81,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Diet Coke,$0.50 ,"7,250","$3,625 ","$1,668 ","$1,958 ",0.54,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Sprite,$0.30 ,"6,250","$1,875 ",$244 ,"$1,631 ",0.87,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Fanta,$0.30 ,"6,000","$1,800 ",$378 ,"$1,422 ",0.79,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Powerade,$0.40 ,"6,000","$2,400 ",$984 ,"$1,416 ",0.59,
Sodapop,1185732,2/9/2022,Southeast,South Carolina,Dasani Water,$0.45 ,"7,000","$3,150 ",$567 ,"$2,583 ",0.82,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,750","$3,938 ",$315 ,"$3,623 ",0.92,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Diet Coke,$0.35 ,"7,000","$2,450 ",$515 ,"$1,936 ",0.79,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Sprite,$0.35 ,"5,750","$2,013 ",$684 ,"$1,328 ",0.66,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Fanta,$0.35 ,"5,500","$1,925 ",$231 ,"$1,694 ",0.88,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Powerade,$0.45 ,"5,500","$2,475 ",$322 ,"$2,153 ",0.87,
Sodapop,1185732,4/10/2022,Southeast,South Carolina,Dasani Water,$0.50 ,"6,750","$3,375 ",$574 ,"$2,801 ",0.83,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,250","$3,713 ",$780 ,"$2,933 ",0.79,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Diet Coke,$0.35 ,"6,500","$2,275 ",$319 ,"$1,957 ",0.86,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Sprite,$0.40 ,"5,950","$2,380 ",$119 ,"$2,261 ",0.95,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Fanta,$0.60 ,"6,500","$3,900 ",$312 ,"$3,588 ",0.92,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Powerade,$0.75 ,"6,250","$4,688 ",$516 ,"$4,172 ",0.89,
Sodapop,1185732,3/11/2022,Southeast,South Carolina,Dasani Water,$0.75 ,"7,250","$5,438 ",$816 ,"$4,622 ",0.85,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Coca-Cola,$0.70 ,"9,750","$6,825 ","$2,321 ","$4,505 ",0.66,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Diet Coke,$0.60 ,"7,750","$4,650 ","$1,581 ","$3,069 ",0.66,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Sprite,$0.60 ,"7,250","$4,350 ","$1,479 ","$2,871 ",0.66,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Fanta,$0.60 ,"6,750","$4,050 ","$1,985 ","$2,066 ",0.51,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Powerade,$0.70 ,"6,750","$4,725 ",$662 ,"$4,064 ",0.86,
Sodapop,1185732,2/12/2022,Southeast,South Carolina,Dasani Water,$0.75 ,"7,750","$5,813 ",$814 ,"$4,999 ",0.86,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"7,750","$2,713 ",$407 ,"$2,306 ",0.85,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Diet Coke,$0.35 ,"5,750","$2,013 ",$483 ,"$1,530 ",0.76,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Sprite,$0.25 ,"5,750","$1,438 ",$273 ,"$1,164 ",0.81,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Fanta,$0.30 ,"4,250","$1,275 ",$587 ,$689 ,0.54,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Powerade,$0.45 ,"4,750","$2,138 ",$278 ,"$1,860 ",0.87,
Sodapop,1185732,13/1/2022,Southeast,North Carolina,Dasani Water,$0.35 ,"5,750","$2,013 ",$423 ,"$1,590 ",0.79,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"8,250","$2,888 ","$1,184 ","$1,704 ",0.59,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Diet Coke,$0.35 ,"4,750","$1,663 ",$299 ,"$1,363 ",0.82,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Sprite,$0.25 ,"5,250","$1,313 ",$105 ,"$1,208 ",0.92,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Fanta,$0.30 ,"3,750","$1,125 ",$236 ,$889 ,0.79,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Powerade,$0.45 ,"4,500","$2,025 ",$689 ,"$1,337 ",0.66,
Sodapop,1185732,11/2/2022,Southeast,North Carolina,Dasani Water,$0.30 ,"5,500","$1,650 ",$198 ,"$1,452 ",0.88,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,700","$2,310 ",$300 ,"$2,010 ",0.87,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Diet Coke,$0.30 ,"4,500","$1,350 ",$230 ,"$1,121 ",0.83,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Sprite,$0.20 ,"4,750",$950 ,$200 ,$751 ,0.79,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Fanta,$0.25 ,"3,250",$813 ,$114 ,$699 ,0.86,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Powerade,$0.40 ,"3,750","$1,500 ",$75 ,"$1,425 ",0.95,
Sodapop,1185732,9/3/2022,Southeast,North Carolina,Dasani Water,$0.30 ,"4,750","$1,425 ",$114 ,"$1,311 ",0.92,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,250","$2,175 ",$239 ,"$1,936 ",0.89,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Diet Coke,$0.30 ,"4,250","$1,275 ",$191 ,"$1,084 ",0.85,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Sprite,$0.20 ,"4,250",$850 ,$289 ,$561 ,0.66,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Fanta,$0.25 ,"3,500",$875 ,$298 ,$578 ,0.66,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Powerade,$0.45 ,"3,750","$1,688 ",$574 ,"$1,114 ",0.66,
Sodapop,1185732,10/4/2022,Southeast,North Carolina,Dasani Water,$0.35 ,"5,250","$1,838 ",$900 ,$937 ,0.51,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Coca-Cola,$0.45 ,"7,950","$3,578 ",$501 ,"$3,077 ",0.86,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Diet Coke,$0.45 ,"5,000","$2,250 ",$315 ,"$1,935 ",0.86,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Sprite,$0.40 ,"4,750","$1,900 ",$285 ,"$1,615 ",0.85,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Fanta,$0.40 ,"4,250","$1,700 ",$408 ,"$1,292 ",0.76,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Powerade,$0.50 ,"4,500","$2,250 ",$428 ,"$1,823 ",0.81,
Sodapop,1185732,9/5/2022,Southeast,North Carolina,Dasani Water,$0.55 ,"5,500","$3,025 ","$1,392 ","$1,634 ",0.54,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Coca-Cola,$0.50 ,"8,000","$4,000 ",$520 ,"$3,480 ",0.87,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Diet Coke,$0.45 ,"5,500","$2,475 ",$520 ,"$1,955 ",0.79,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Sprite,$0.50 ,"5,250","$2,625 ",$893 ,"$1,733 ",0.66,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Fanta,$0.50 ,"5,000","$2,500 ",$300 ,"$2,200 ",0.88,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Powerade,$0.65 ,"5,000","$3,250 ",$423 ,"$2,828 ",0.87,
Sodapop,1185732,11/6/2022,Southeast,North Carolina,Dasani Water,$0.70 ,"6,750","$4,725 ",$803 ,"$3,922 ",0.83,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Coca-Cola,$0.65 ,"9,000","$5,850 ","$1,229 ","$4,622 ",0.79,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500","$3,900 ",$546 ,"$3,354 ",0.86,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Sprite,$0.55 ,"5,750","$3,163 ",$158 ,"$3,004 ",0.95,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Fanta,$0.55 ,"5,250","$2,888 ",$231 ,"$2,657 ",0.92,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Powerade,$0.65 ,"5,500","$3,575 ",$393 ,"$3,182 ",0.89,
Sodapop,1185732,9/7/2022,Southeast,North Carolina,Dasani Water,$0.70 ,"7,250","$5,075 ",$761 ,"$4,314 ",0.85,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Coca-Cola,$0.65 ,"8,750","$5,688 ","$1,934 ","$3,754 ",0.66,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500","$3,900 ","$1,326 ","$2,574 ",0.66,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Sprite,$0.55 ,"5,750","$3,163 ","$1,075 ","$2,087 ",0.66,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Fanta,$0.45 ,"5,250","$2,363 ","$1,158 ","$1,205 ",0.51,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Powerade,$0.55 ,"5,000","$2,750 ",$385 ,"$2,365 ",0.86,
Sodapop,1185732,10/8/2022,Southeast,North Carolina,Dasani Water,$0.60 ,"6,750","$4,050 ",$567 ,"$3,483 ",0.86,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Coca-Cola,$0.55 ,"7,750","$4,263 ",$639 ,"$3,623 ",0.85,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Diet Coke,$0.50 ,"5,750","$2,875 ",$690 ,"$2,185 ",0.76,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Sprite,$0.25 ,"4,750","$1,188 ",$226 ,$962 ,0.81,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Fanta,$0.25 ,"4,500","$1,125 ",$518 ,$608 ,0.54,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Powerade,$0.35 ,"4,500","$1,575 ",$205 ,"$1,370 ",0.87,
Sodapop,1185732,9/9/2022,Southeast,North Carolina,Dasani Water,$0.40 ,"5,500","$2,200 ",$462 ,"$1,738 ",0.79,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Coca-Cola,$0.40 ,"7,250","$2,900 ","$1,189 ","$1,711 ",0.59,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Diet Coke,$0.30 ,"5,500","$1,650 ",$297 ,"$1,353 ",0.82,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Sprite,$0.30 ,"4,250","$1,275 ",$102 ,"$1,173 ",0.92,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Fanta,$0.30 ,"4,000","$1,200 ",$456 ,$744 ,0.62,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Powerade,$0.40 ,"4,000","$1,600 ",$336 ,"$1,264 ",0.79,
Sodapop,1185732,11/10/2022,Southeast,North Carolina,Dasani Water,$0.40 ,"5,250","$2,100 ",$714 ,"$1,386 ",0.66,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"6,750","$2,363 ",$284 ,"$2,079 ",0.88,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Diet Coke,$0.25 ,"5,000","$1,250 ",$163 ,"$1,088 ",0.87,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Sprite,$0.35 ,"4,450","$1,558 ",$265 ,"$1,293 ",0.83,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Fanta,$0.65 ,"5,000","$3,250 ",$683 ,"$2,568 ",0.79,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Powerade,$0.80 ,"4,750","$3,800 ",$532 ,"$3,268 ",0.86,
Sodapop,1185732,10/11/2022,Southeast,North Carolina,Dasani Water,$0.80 ,"5,750","$4,600 ",$230 ,"$4,370 ",0.95,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Coca-Cola,$0.75 ,"8,250","$6,188 ",$495 ,"$5,693 ",0.92,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Diet Coke,$0.65 ,"6,250","$4,063 ",$447 ,"$3,616 ",0.89,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Sprite,$0.65 ,"5,750","$3,738 ",$561 ,"$3,177 ",0.85,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Fanta,$0.65 ,"5,250","$3,413 ","$1,160 ","$2,252 ",0.66,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Powerade,$0.75 ,"5,250","$3,938 ","$1,339 ","$2,599 ",0.66,
Sodapop,1185732,9/12/2022,Southeast,North Carolina,Dasani Water,$0.80 ,"6,250","$5,000 ","$1,700 ","$3,300 ",0.66,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,000","$2,000 ",$980 ,"$1,020 ",0.51,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Diet Coke,$0.40 ,"3,000","$1,200 ",$168 ,"$1,032 ",0.86,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Sprite,$0.30 ,"3,000",$900 ,$126 ,$774 ,0.86,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Fanta,$0.35 ,"1,500",$525 ,$79 ,$446 ,0.85,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Powerade,$0.50 ,"2,000","$1,000 ",$240 ,$760 ,0.76,
Sodapop,1185732,22/1/2022,Midwest,Ohio,Dasani Water,$0.40 ,"3,000","$1,200 ",$228 ,$972 ,0.81,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,500","$2,200 ","$1,012 ","$1,188 ",0.54,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Diet Coke,$0.40 ,"2,000",$800 ,$104 ,$696 ,0.87,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Sprite,$0.30 ,"2,500",$750 ,$158 ,$593 ,0.79,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Fanta,$0.35 ,"1,250",$438 ,$179 ,$258 ,0.59,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Powerade,$0.50 ,"2,000","$1,000 ",$180 ,$820 ,0.82,
Sodapop,1185732,22/2/2022,Midwest,Ohio,Dasani Water,$0.40 ,"3,000","$1,200 ",$96 ,"$1,104 ",0.92,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Coca-Cola,$0.45 ,"5,200","$2,340 ",$491 ,"$1,849 ",0.79,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,250","$1,013 ",$344 ,$668 ,0.66,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Sprite,$0.35 ,"2,500",$875 ,$105 ,$770 ,0.88,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Fanta,$0.40 ,"1,000",$400 ,$52 ,$348 ,0.87,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Powerade,$0.55 ,"1,500",$825 ,$140 ,$685 ,0.83,
Sodapop,1185732,21/3/2022,Midwest,Ohio,Dasani Water,$0.45 ,"2,500","$1,125 ",$236 ,$889 ,0.79,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Coca-Cola,$0.45 ,"4,750","$2,138 ",$299 ,"$1,838 ",0.86,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Diet Coke,$0.45 ,"1,750",$788 ,$39 ,$748 ,0.95,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Sprite,$0.40 ,"1,750",$700 ,$56 ,$644 ,0.92,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Fanta,$0.45 ,"1,000",$450 ,$50 ,$401 ,0.89,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Powerade,$0.50 ,"1,250",$625 ,$94 ,$531 ,0.85,
Sodapop,1185732,22/4/2022,Midwest,Ohio,Dasani Water,$0.40 ,"2,500","$1,000 ",$340 ,$660 ,0.66,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,200","$2,600 ",$884 ,"$1,716 ",0.66,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,250","$1,013 ",$344 ,$668 ,0.66,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Sprite,$0.40 ,"2,000",$800 ,$392 ,$408 ,0.51,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Fanta,$0.40 ,"1,250",$500 ,$70 ,$430 ,0.86,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Powerade,$0.50 ,"1,500",$750 ,$105 ,$645 ,0.86,
Sodapop,1185732,23/5/2022,Midwest,Ohio,Dasani Water,$0.55 ,"2,750","$1,513 ",$227 ,"$1,286 ",0.85,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,250","$2,100 ",$504 ,"$1,596 ",0.76,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Diet Coke,$0.35 ,"2,750",$963 ,$183 ,$780 ,0.81,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Sprite,$0.30 ,"2,250",$675 ,$311 ,$365 ,0.54,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Fanta,$0.30 ,"2,000",$600 ,$78 ,$522 ,0.87,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Powerade,$0.50 ,"2,000","$1,000 ",$210 ,$790 ,0.79,
Sodapop,1185732,22/6/2022,Midwest,Ohio,Dasani Water,$0.55 ,"3,750","$2,063 ",$846 ,"$1,217 ",0.59,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Coca-Cola,$0.50 ,"6,000","$3,000 ",$540 ,"$2,460 ",0.82,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,500","$1,575 ",$126 ,"$1,449 ",0.92,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Sprite,$0.40 ,"2,750","$1,100 ",$231 ,$869 ,0.79,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Fanta,$0.40 ,"2,250",$900 ,$306 ,$594 ,0.66,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Powerade,$0.50 ,"2,500","$1,250 ",$150 ,"$1,100 ",0.88,
Sodapop,1185732,21/7/2022,Midwest,Ohio,Dasani Water,$0.55 ,"4,250","$2,338 ",$304 ,"$2,034 ",0.87,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,750","$2,875 ",$489 ,"$2,386 ",0.83,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,500","$1,575 ",$331 ,"$1,244 ",0.79,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Sprite,$0.40 ,"2,750","$1,100 ",$154 ,$946 ,0.86,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Fanta,$0.40 ,"2,500","$1,000 ",$50 ,$950 ,0.95,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Powerade,$0.50 ,"2,250","$1,125 ",$90 ,"$1,035 ",0.92,
Sodapop,1185732,22/8/2022,Midwest,Ohio,Dasani Water,$0.55 ,"4,000","$2,200 ",$242 ,"$1,958 ",0.89,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,250","$2,625 ",$394 ,"$2,231 ",0.85,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,250","$1,463 ",$497 ,$965 ,0.66,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Sprite,$0.35 ,"2,250",$788 ,$268 ,$520 ,0.66,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Fanta,$0.35 ,"2,000",$700 ,$238 ,$462 ,0.66,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Powerade,$0.45 ,"2,000",$900 ,$441 ,$459 ,0.51,
Sodapop,1185732,23/9/2022,Midwest,Ohio,Dasani Water,$0.50 ,"2,750","$1,375 ",$193 ,"$1,183 ",0.86,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Coca-Cola,$0.55 ,"4,500","$2,475 ",$347 ,"$2,129 ",0.86,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,750","$1,238 ",$186 ,"$1,052 ",0.85,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Sprite,$0.45 ,"1,750",$788 ,$189 ,$599 ,0.76,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Fanta,$0.45 ,"1,500",$675 ,$128 ,$547 ,0.81,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Powerade,$0.55 ,"1,500",$825 ,$380 ,$446 ,0.54,
Sodapop,1185732,22/10/2022,Midwest,Ohio,Dasani Water,$0.55 ,"2,750","$1,513 ",$197 ,"$1,316 ",0.87,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Coca-Cola,$0.50 ,"4,250","$2,125 ",$446 ,"$1,679 ",0.79,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Diet Coke,$0.40 ,"2,750","$1,100 ",$451 ,$649 ,0.59,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Sprite,$0.45 ,"2,200",$990 ,$178 ,$812 ,0.82,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Fanta,$0.55 ,"2,000","$1,100 ",$88 ,"$1,012 ",0.92,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Powerade,$0.65 ,"1,750","$1,138 ",$239 ,$899 ,0.79,
Sodapop,1185732,22/11/2022,Midwest,Ohio,Dasani Water,$0.70 ,"2,750","$1,925 ",$655 ,"$1,271 ",0.66,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Coca-Cola,$0.65 ,"5,250","$3,413 ",$410 ,"$3,003 ",0.88,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Diet Coke,$0.55 ,"3,250","$1,788 ",$232 ,"$1,555 ",0.87,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Sprite,$0.55 ,"2,750","$1,513 ",$257 ,"$1,255 ",0.83,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Fanta,$0.50 ,"2,250","$1,125 ",$236 ,$889 ,0.79,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Powerade,$0.60 ,"2,250","$1,350 ",$189 ,"$1,161 ",0.86,
Sodapop,1185732,21/12/2022,Midwest,Ohio,Dasani Water,$0.65 ,"3,250","$2,113 ",$106 ,"$2,007 ",0.95,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Coca-Cola,$0.30 ,"7,250","$2,175 ",$174 ,"$2,001 ",0.92,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Diet Coke,$0.30 ,"5,250","$1,575 ",$173 ,"$1,402 ",0.89,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Sprite,$0.20 ,"5,250","$1,050 ",$158 ,$893 ,0.85,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Fanta,$0.25 ,"3,750",$938 ,$319 ,$619 ,0.66,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Powerade,$0.40 ,"4,250","$1,700 ",$578 ,"$1,122 ",0.66,
Sodapop,1185732,20/1/2022,Southeast,Kentucky,Dasani Water,$0.30 ,"5,250","$1,575 ",$536 ,"$1,040 ",0.66,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Coca-Cola,$0.30 ,"7,750","$2,325 ","$1,139 ","$1,186 ",0.51,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Diet Coke,$0.30 ,"4,250","$1,275 ",$179 ,"$1,097 ",0.86,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Sprite,$0.20 ,"4,750",$950 ,$133 ,$817 ,0.86,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Fanta,$0.25 ,"3,250",$813 ,$122 ,$691 ,0.85,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Powerade,$0.40 ,"4,000","$1,600 ",$384 ,"$1,216 ",0.76,
Sodapop,1185732,18/2/2022,Southeast,Kentucky,Dasani Water,$0.25 ,"5,000","$1,250 ",$238 ,"$1,013 ",0.81,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Coca-Cola,$0.25 ,"7,200","$1,800 ",$828 ,$972 ,0.54,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Diet Coke,$0.25 ,"4,000","$1,000 ",$130 ,$870 ,0.87,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Sprite,$0.15 ,"4,250",$638 ,$134 ,$504 ,0.79,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Fanta,$0.20 ,"2,750",$550 ,$226 ,$325 ,0.59,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Powerade,$0.35 ,"3,250","$1,138 ",$205 ,$933 ,0.82,
Sodapop,1185732,16/3/2022,Southeast,Kentucky,Dasani Water,$0.25 ,"4,250","$1,063 ",$85 ,$978 ,0.92,
Sodapop,1185732,17/4/2022,Southeast,Kentucky,Coca-Cola,$0.25 ,"6,750","$1,688 ",$354 ,"$1,333 ",0.79,
Sodapop,1185732,17/4/2022,Southeast,Kentucky,Diet Coke,$0.25 ,"3,750",$938 ,$319 ,$619 ,0.66,
Sodapop,1185732,17/4/2022,Southeast,Kentucky,Sprite,$0.15 ,"3,750",$563 ,$68 ,$495 ,0.88,
Sodapop,1185732,17/4/2022,Southeast,Kentucky,Fanta,$0.20 ,"3,000",$600 ,$78 ,$522 ,0.87,
Sodapop,1185732,17/4/2022,Southeast,Kentucky,Powerade,$0.40 ,"3,250","$1,300 ",$221 ,"$1,079 ",0.83,
