Transaction_ID,Date,Customer_ID,Product_Category,Product,Price,Quantity,Shipping_Cost,Discount,Profit
2446,2030-02-09,5875,Beauty,Lipstick,773.71,3,42.46,0.01,180.66
2447,2030-02-10,9713,Electronics,Washing Machine,291.68,3,38.79,0.16,95.68
2448,2030-02-11,7461,Beauty,Washing Machine,1423.67,4,11.47,0.23,-27.6
2449,2030-02-12,6365,Sports,Shoes,1325.65,2,32.99,0.28,53.25
2450,2030-02-13,6243,Beauty,Sofa,97.5,1,8.61,0.32,179.0
2451,2030-02-14,9998,Beauty,Shoes,1674.82,1,36.26,0.24,-6.12
2452,2030-02-15,5162,Fashion,Smartphone,505.0,1,22.18,0.04,5.52
2453,2030-02-16,6974,Sports,Lipstick,870.13,3,10.96,0.27,183.52
2454,2030-02-17,8291,Beauty,Sofa,1339.19,1,43.79,0.39,219.4
2455,2030-02-18,5269,Beauty,Watch,864.54,4,32.63,0.36,76.11
2456,2030-02-19,5631,Sports,Treadmill,888.16,2,20.96,0.35,131.59
2457,2030-02-20,5905,Sports,Washing Machine,140.6,3,6.38,0.12,282.08
2458,2030-02-21,8471,Electronics,Sofa,808.87,3,29.18,0.3,282.03
2459,2030-02-22,8253,Fashion,Watch,1532.05,4,46.55,0.34,71.48
2460,2030-02-23,7014,Sports,Sofa,1831.2,1,31.84,0.27,237.3
2461,2030-02-24,6641,Sports,Shoes,832.86,3,48.72,0.1,166.0
2462,2030-02-25,5204,Home Decor,Watch,852.94,3,11.14,0.38,291.91
2463,2030-02-26,5581,Sports,Treadmill,1408.23,4,30.57,0.18,127.61
2464,2030-02-27,5840,Fashion,Washing Machine,1886.12,4,40.92,0.05,225.65
2465,2030-02-28,6719,Beauty,Smartphone,541.45,1,28.65,0.04,223.49
2466,2030-03-01,7643,Beauty,Smartphone,885.89,2,9.1,0.26,134.15
2467,2030-03-02,7297,Beauty,Sofa,1593.99,2,31.23,0.18,232.56
2468,2030-03-03,5874,Beauty,Watch,1223.29,1,32.53,0.04,56.14
2469,2030-03-04,5689,Home Decor,Sofa,230.07,2,37.79,0.3,10.34
2470,2030-03-05,9000,Sports,Lipstick,1259.19,4,39.25,0.32,110.3
2471,2030-03-06,8141,Beauty,Treadmill,381.63,4,39.68,0.29,281.4
2472,2030-03-07,6422,Electronics,Washing Machine,1025.33,4,34.85,0.08,135.25
2473,2030-03-08,5671,Beauty,Sofa,1062.92,2,14.71,0.28,179.64
2474,2030-03-09,6171,Sports,Lipstick,1753.64,2,23.19,0.0,175.97
2475,2030-03-10,8726,Beauty,Watch,930.36,3,39.93,0.12,
2476,2030-03-11,5943,Home Decor,Treadmill,566.09,3,47.9,0.16,98.8
2477,2030-03-12,6449,Fashion,Washing Machine,469.62,3,8.55,0.33,203.29
2478,2030-03-13,8737,Fashion,Smartphone,1749.76,2,29.1,0.16,290.76
2479,2030-03-14,7539,Sports,Lipstick,350.31,3,19.06,0.0,25.45
2480,2030-03-15,8959,Fashion,Watch,857.48,4,15.14,0.14,105.45
2481,2030-03-16,9991,Fashion,Treadmill,382.47,2,27.76,0.2,1.38
2482,2030-03-17,9260,Electronics,Lipstick,1548.88,1,32.27,0.38,49.98
2483,2030-03-18,7361,Sports,Sofa,954.0,2,5.44,0.38,94.33
2484,2030-03-19,8652,Sports,Shoes,708.78,3,40.11,0.07,148.41
2485,2030-03-20,8670,Fashion,Smartphone,728.59,2,41.89,0.07,46.09
2486,2030-03-21,6753,Fashion,Sofa,1705.91,3,48.45,0.07,45.1
2487,2030-03-22,7352,Fashion,Sofa,1112.01,3,13.13,0.32,226.68
2488,2030-03-23,6938,Home Decor,Watch,1438.56,1,31.75,0.0,287.67
2489,2030-03-24,5370,Beauty,Watch,1795.11,1,24.2,0.05,76.79
2490,2030-03-25,9948,Home Decor,Treadmill,1804.47,4,20.07,0.22,
2491,2030-03-26,9479,Sports,Watch,663.73,3,30.45,0.1,55.17
2492,2030-03-27,6931,Electronics,Lipstick,1905.38,2,40.21,0.04,276.22
2493,2030-03-28,5424,Beauty,Smartphone,59.5,1,6.04,0.14,192.06
2494,2030-03-29,9724,Electronics,Sofa,759.9,1,48.62,0.11,234.88
2495,2030-03-30,5894,Sports,Treadmill,,3,41.44,0.2,-13.71
2496,2030-03-31,5597,Sports,Smartphone,556.53,2,38.8,0.39,167.51
2497,2030-04-01,8062,Electronics,Watch,553.43,1,39.22,0.05,144.11
2498,2030-04-02,7336,Electronics,Watch,612.22,1,22.51,0.15,66.69
2499,2030-04-03,9688,Electronics,Lipstick,1228.5,2,38.82,0.37,56.6
2500,2030-04-04,6687,Sports,Watch,882.28,1,22.4,0.35,161.41
2501,2030-04-05,5572,Fashion,Sofa,1456.2,2,45.44,0.16,203.14
2502,2030-04-06,7090,Electronics,Washing Machine,1790.87,3,12.98,0.28,-19.05
2503,2030-04-07,8669,Beauty,Sofa,1351.66,1,18.16,0.04,157.24
2504,2030-04-08,9272,Sports,Sofa,416.89,3,29.81,0.29,26.25
2505,2030-04-09,9624,Home Decor,Watch,1866.04,2,19.36,0.39,16.32
2506,2030-04-10,6633,Home Decor,Smartphone,536.34,3,24.09,0.21,175.63
2507,2030-04-11,6517,Beauty,Watch,308.29,3,27.16,0.2,72.59
2508,2030-04-12,9293,Fashion,Smartphone,189.03,3,43.54,0.07,115.49
2509,2030-04-13,7657,Electronics,Smartphone,1131.13,4,28.54,0.25,88.8
2510,2030-04-14,8648,Sports,Smartphone,236.39,2,21.31,0.24,183.95
2511,2030-04-15,9948,Electronics,Treadmill,286.16,2,16.15,0.26,125.14
2512,2030-04-16,8588,Sports,Shoes,607.06,2,23.39,0.01,287.94
2513,2030-04-17,6537,Home Decor,Watch,570.49,2,28.21,0.22,86.29
2514,2030-04-18,8137,Electronics,Treadmill,1212.44,2,38.58,0.24,214.29
2515,2030-04-19,5097,Beauty,Sofa,1635.32,1,10.45,0.08,54.91
2516,2030-04-20,8215,Fashion,Treadmill,1525.09,1,14.97,0.08,137.89
2517,2030-04-21,9530,Beauty,Lipstick,532.34,1,22.08,0.11,152.35
2518,2030-04-22,9732,Fashion,Washing Machine,498.17,3,21.22,0.28,78.61
2519,2030-04-23,8750,Electronics,Smartphone,,3,22.63,0.24,125.69
2520,2030-04-24,8157,Electronics,Watch,26.39,2,40.71,0.34,62.16
2521,2030-04-25,9683,Fashion,Lipstick,1760.64,4,19.59,0.12,-28.02
2522,2030-04-26,5343,Home Decor,Watch,407.46,2,27.59,0.36,41.16
2523,2030-04-27,9666,Sports,Washing Machine,1895.1,1,33.08,0.3,
2524,2030-04-28,5610,Beauty,Lipstick,691.19,2,15.45,0.16,224.42
2525,2030-04-29,6727,Beauty,Watch,886.3,3,37.34,0.04,62.47
2526,2030-04-30,7290,Beauty,Sofa,1417.17,2,29.62,0.1,104.65
2527,2030-05-01,6854,Electronics,Smartphone,1179.46,1,25.11,0.38,-17.67
2528,2030-05-02,7608,Beauty,Lipstick,642.7,2,41.44,0.12,48.23
2529,2030-05-03,7079,Sports,Sofa,1112.12,3,15.96,0.13,
2530,2030-05-04,7324,Sports,Smartphone,,4,44.74,0.08,169.98
2531,2030-05-05,9627,Fashion,Shoes,94.25,1,30.25,0.32,37.9
2532,2030-05-06,6177,Electronics,Sofa,32.29,2,32.41,0.11,54.96
2533,2030-05-07,6091,Sports,Treadmill,11058.599999999999,3,44.38,0.13,239.54
2534,2030-05-08,9979,Home Decor,Watch,272.35,1,41.79,0.17,39.0
2535,2030-05-09,7791,Electronics,Smartphone,1332.05,1,32.07,0.17,80.27
2536,2030-05-10,6749,Electronics,Lipstick,435.96,3,38.89,0.16,189.24
2537,2030-05-11,7675,Sports,Washing Machine,871.37,2,24.5,0.2,155.17
2538,2030-05-12,5781,Home Decor,Lipstick,403.37,2,29.63,0.33,122.09
2539,2030-05-13,8048,Fashion,Treadmill,1101.48,2,7.79,0.33,266.91
2540,2030-05-14,7105,Sports,Watch,240.95,1,9.04,0.32,42.5
2541,2030-05-15,8867,Home Decor,Treadmill,55.98,4,42.32,0.04,214.67
2542,2030-05-16,9976,Electronics,Lipstick,111.75,1,7.69,0.32,22.49
2543,2030-05-17,9542,Home Decor,Watch,,2,12.62,0.05,173.19
2544,2030-05-18,7113,Electronics,Washing Machine,293.15,1,40.81,0.05,257.31
2545,2030-05-19,8970,Sports,Smartphone,1419.87,4,5.05,0.38,
2546,2030-05-20,6991,Sports,Watch,145.17,1,17.71,0.33,209.02
2547,2030-05-21,6067,Beauty,Sofa,225.24,3,31.28,0.22,240.73
2548,2030-05-22,6577,Beauty,Watch,1022.66,2,31.8,0.35,14.89
2549,2030-05-23,6011,Beauty,Treadmill,935.09,2,39.97,0.4,202.92
2550,2030-05-24,7274,Sports,Treadmill,1903.64,2,27.77,0.24,273.55
2551,2030-05-25,9869,Fashion,Treadmill,1890.22,1,27.92,0.25,160.2
2552,2030-05-26,6814,Sports,Washing Machine,1561.42,1,37.64,0.3,31.42
2553,2030-05-27,7426,Home Decor,Watch,1208.18,1,27.44,0.09,11.89
2554,2030-05-28,9402,Sports,Watch,915.37,2,32.38,0.07,55.71
2555,2030-05-29,9874,Sports,Shoes,718.8,1,45.4,0.3,4.16
2556,2030-05-30,7551,Electronics,Washing Machine,1894.7,2,23.07,0.14,139.42
2557,2030-05-31,8657,Electronics,Smartphone,1209.79,1,22.33,0.05,-7.0
2558,2030-06-01,5007,Electronics,Smartphone,1162.35,2,5.16,0.13,43.72
2559,2030-06-02,7555,Sports,Smartphone,471.48,3,32.6,0.14,115.17
2560,2030-06-03,5475,Fashion,Smartphone,102.93,1,6.34,0.39,126.39
2561,2030-06-04,7211,Home Decor,Smartphone,1890.93,2,27.69,0.28,156.58
2562,2030-06-05,5484,Home Decor,Lipstick,634.33,3,41.19,0.21,202.85
2563,2030-06-06,9654,Fashion,Treadmill,890.75,3,29.75,0.39,-14.41
2564,2030-06-07,7285,Fashion,Washing Machine,,4,17.13,0.36,-3.4
2565,2030-06-08,9563,Home Decor,Lipstick,1675.48,1,40.38,0.2,-9.92
2566,2030-06-09,8525,Beauty,Washing Machine,64.99,2,17.14,0.36,109.64
2567,2030-06-10,8339,Electronics,Shoes,1669.64,4,37.99,0.16,-16.19
2568,2030-06-11,7822,Electronics,Watch,289.17,1,32.46,0.09,216.21
2569,2030-06-12,9943,Home Decor,Sofa,1774.26,3,12.65,0.09,43.59
2570,2030-06-13,7924,Fashion,Treadmill,1462.25,1,45.73,0.26,279.94
2571,2030-06-14,5258,Beauty,Shoes,337.69,2,14.03,0.2,130.51
2572,2030-06-15,5282,Home Decor,Lipstick,1135.98,3,49.53,0.26,117.29
2573,2030-06-16,6898,Electronics,Sofa,632.19,4,5.33,0.27,227.58
2574,2030-06-17,9135,Sports,Watch,364.68,1,16.86,0.01,205.34
2575,2030-06-18,7976,Fashion,Shoes,1719.77,1,13.99,0.02,170.41
2576,2030-06-19,7267,Sports,Watch,813.01,4,5.63,0.21,278.6
2577,2030-06-20,8200,Home Decor,Watch,803.1,1,37.96,0.08,109.35
2578,2030-06-21,5612,Electronics,Washing Machine,348.07,1,36.2,0.25,236.82
2579,2030-06-22,5687,Beauty,Sofa,772.3,1,40.66,0.22,95.43
2580,2030-06-23,8690,Sports,Washing Machine,1744.52,3,16.55,0.23,246.65
2581,2030-06-24,5612,Beauty,Watch,732.63,3,25.0,0.12,55.63
2582,2030-06-25,7307,Electronics,Shoes,1903.69,2,34.66,0.26,65.46
2583,2030-06-26,8013,Sports,Watch,1893.15,1,24.79,0.33,193.7
2584,2030-06-27,6781,Beauty,Lipstick,298.35,2,36.38,0.4,40.2
2585,2030-06-28,7591,Beauty,Watch,362.85,3,33.53,0.34,45.62
2586,2030-06-29,7696,Sports,Washing Machine,1726.72,1,10.16,0.22,70.74
2587,2030-06-30,8958,Electronics,Sofa,791.59,2,40.15,0.08,194.05
2588,2030-07-01,5574,Beauty,Shoes,18.7,1,37.43,0.27,263.5
2589,2030-07-02,6910,Home Decor,Washing Machine,555.0,1,34.51,0.38,192.61
2590,2030-07-03,8604,Sports,Watch,1199.28,4,11.98,0.08,243.18
2591,2030-07-04,5669,Fashion,Lipstick,1600.54,2,17.06,0.1,149.37
2592,2030-07-05,9364,Fashion,Treadmill,275.44,3,22.69,0.06,-7.26
2593,2030-07-06,6283,Electronics,Lipstick,229.98,2,17.6,0.29,3.15
2594,2030-07-07,5923,Home Decor,Watch,1844.96,2,15.25,0.16,152.95
2595,2030-07-08,6125,Beauty,Lipstick,1504.79,2,41.24,0.03,78.17
2596,2030-07-09,6529,Fashion,Treadmill,1183.66,4,33.72,0.35,42.79
2597,2030-07-10,6594,Electronics,Lipstick,1540.68,1,30.45,0.22,123.86
2598,2030-07-11,5246,Home Decor,Treadmill,863.42,3,15.17,0.13,189.94
2599,2030-07-12,8711,Home Decor,Watch,1519.33,4,46.31,0.14,97.05
2600,2030-07-13,6560,Electronics,Treadmill,749.89,3,13.6,0.12,234.84
2601,2030-07-14,7400,Electronics,Washing Machine,495.75,4,40.77,0.18,213.71
2602,2030-07-15,7243,Beauty,Washing Machine,1460.74,1,48.5,0.13,212.52
2603,2030-07-16,8864,Electronics,Treadmill,845.15,3,37.72,0.22,295.11
2604,2030-07-17,6939,Beauty,Shoes,1962.94,2,49.68,0.31,67.43
2605,2030-07-18,8069,Beauty,Sofa,705.48,4,34.3,0.27,182.76
2606,2030-07-19,5226,Sports,Shoes,1844.24,3,14.79,0.12,
2607,2030-07-20,8547,Home Decor,Treadmill,1866.6,1,14.17,0.21,161.24
2608,2030-07-21,5264,Home Decor,Sofa,491.29,3,19.61,0.34,230.54
2609,2030-07-22,6395,Home Decor,Washing Machine,1598.46,4,5.32,0.03,106.77
2610,2030-07-23,8557,Sports,Sofa,871.82,1,35.68,0.03,164.86
2611,2030-07-24,5645,Beauty,Treadmill,1835.87,2,17.09,0.22,-11.63
2612,2030-07-25,7990,Beauty,Washing Machine,905.75,4,41.68,0.26,295.3
2613,2030-07-26,6899,Electronics,Sofa,1491.16,4,21.16,0.08,234.01
2614,2030-07-27,7504,Sports,Sofa,939.27,1,26.6,0.3,256.71
2615,2030-07-28,7772,Electronics,Shoes,463.32,4,48.46,0.26,199.12
2616,2030-07-29,6154,Sports,Sofa,406.71,3,15.9,0.37,31.4
2617,2030-07-30,5587,Electronics,Watch,856.61,2,37.46,0.07,-19.76
2618,2030-07-31,9571,Fashion,Treadmill,1513.43,3,38.98,0.3,255.34
2619,2030-08-01,6821,Home Decor,Smartphone,1214.09,1,14.94,0.03,100.79
2620,2030-08-02,5985,Home Decor,Smartphone,1380.37,4,27.54,0.23,57.08
2621,2030-08-03,9079,Beauty,Smartphone,571.83,2,20.76,0.22,155.35
2622,2030-08-04,8348,Fashion,Treadmill,968.06,1,39.74,0.16,108.9
2623,2030-08-05,8831,Home Decor,Smartphone,98.35,3,33.01,0.34,185.05
2624,2030-08-06,6241,Beauty,Shoes,1636.89,4,26.42,0.0,129.65
2625,2030-08-07,5189,Fashion,Treadmill,1979.89,4,40.07,0.21,200.09
2626,2030-08-08,5980,Home Decor,Watch,819.69,1,15.58,0.09,251.63
2627,2030-08-09,6698,Electronics,Washing Machine,31.82,3,38.91,0.3,34.53
2628,2030-08-10,6715,Sports,Watch,347.89,4,43.94,0.02,78.71
2629,2030-08-11,7593,Fashion,Treadmill,1308.53,3,44.54,0.33,114.15
2630,2030-08-12,9136,Beauty,Treadmill,1228.04,2,40.27,0.34,287.48
2631,2030-08-13,9433,Fashion,Sofa,1577.85,4,23.36,0.33,90.56
2632,2030-08-14,6098,Beauty,Sofa,515.23,2,49.18,0.06,95.76
2633,2030-08-15,7326,Fashion,Sofa,1529.63,4,22.08,0.25,185.65
2634,2030-08-16,8247,Beauty,Lipstick,1379.09,1,33.74,0.01,108.34
2635,2030-08-17,5895,Home Decor,Shoes,652.4,4,12.25,0.34,283.9
2636,2030-08-18,6674,Electronics,Treadmill,1095.52,4,49.12,0.29,265.17
2637,2030-08-19,7909,Home Decor,Watch,303.07,3,36.68,0.21,139.42
2638,2030-08-20,5930,Electronics,Treadmill,910.6,3,38.9,0.29,182.78
2639,2030-08-21,9384,Home Decor,Sofa,1763.58,2,7.96,0.04,-10.85
2640,2030-08-22,5723,Home Decor,Treadmill,848.17,2,39.35,0.21,199.59
2641,2030-08-23,7940,Fashion,Washing Machine,1680.74,2,39.86,0.12,203.38
2642,2030-08-24,6089,Sports,Treadmill,1184.6,4,35.23,0.39,88.54
2643,2030-08-25,9578,Beauty,Watch,391.83,4,18.14,0.34,42.5
2644,2030-08-26,5935,Beauty,Smartphone,1166.4,2,27.04,0.29,271.98
2645,2030-08-27,7295,Beauty,Washing Machine,1016.91,1,9.97,0.37,110.81
2646,2030-08-28,5155,Electronics,Washing Machine,803.3,1,26.22,0.14,185.72
2647,2030-08-29,6070,Beauty,Treadmill,248.06,4,15.97,0.36,-19.0
2648,2030-08-30,6958,Beauty,Lipstick,839.25,1,20.71,0.13,106.64
2649,2030-08-31,7501,Fashion,Sofa,154.8,1,12.32,0.29,239.7
2650,2030-09-01,9219,Home Decor,Shoes,206.55,2,15.35,0.29,97.9
2651,2030-09-02,8830,Beauty,Shoes,837.67,1,8.45,0.01,169.04
2652,2030-09-03,5854,Sports,Smartphone,617.71,1,46.4,0.14,39.25
2653,2030-09-04,5639,Beauty,Shoes,1851.83,4,28.87,0.01,107.45
2654,2030-09-05,7238,Electronics,Shoes,757.65,4,22.85,0.4,276.12
2655,2030-09-06,6602,Electronics,Sofa,1518.14,4,29.08,0.05,156.93
2656,2030-09-07,5441,Electronics,Sofa,1065.19,1,33.27,0.22,267.64
2657,2030-09-08,9628,Beauty,Lipstick,1411.13,2,46.48,0.32,267.67
2658,2030-09-09,6336,Fashion,Watch,527.63,3,13.04,0.08,281.57
2659,2030-09-10,8700,Sports,Smartphone,1884.39,4,18.3,0.19,265.48
2660,2030-09-11,5948,Beauty,Shoes,1064.88,4,48.91,0.24,-28.92
2661,2030-09-12,8373,Fashion,Lipstick,1664.33,4,21.7,0.06,278.22
2662,2030-09-13,5459,Fashion,Smartphone,736.44,2,6.02,0.31,15.36
2663,2030-09-14,9646,Beauty,Washing Machine,209.42,3,11.64,0.12,-16.82
2664,2030-09-15,5392,Beauty,Shoes,1350.69,3,6.19,0.08,-11.72
2665,2030-09-16,8938,Fashion,Shoes,25.44,4,49.55,0.22,85.14
2666,2030-09-17,6787,Fashion,Sofa,955.83,1,17.55,0.16,174.87
2667,2030-09-18,9940,Fashion,Treadmill,393.68,4,46.56,0.37,102.76
2668,2030-09-19,7257,Beauty,Smartphone,1258.48,4,49.81,0.35,-21.57
2669,2030-09-20,6138,Fashion,Shoes,1959.05,1,31.99,0.19,127.24
2670,2030-09-21,8808,Electronics,Smartphone,934.16,1,6.49,0.14,115.9
2671,2030-09-22,9741,Beauty,Watch,,4,8.67,0.13,219.76
2672,2030-09-23,7454,Electronics,Lipstick,1020.49,2,26.67,0.11,
2673,2030-09-24,6466,Home Decor,Lipstick,996.72,2,23.28,0.22,41.79
2674,2030-09-25,8674,Beauty,Treadmill,1861.54,1,32.28,0.32,54.46
2675,2030-09-26,6377,Home Decor,Shoes,1781.03,4,24.75,0.12,70.23
2676,2030-09-27,7597,Fashion,Watch,1573.74,2,47.03,0.08,167.72
2677,2030-09-28,5141,Fashion,Sofa,599.55,4,29.06,0.19,125.6
2678,2030-09-29,7659,Sports,Shoes,1094.57,4,36.22,0.03,81.18
2679,2030-09-30,9596,Fashion,Smartphone,455.56,4,45.34,0.28,93.52
2680,2030-10-01,5839,Home Decor,Washing Machine,893.39,2,11.61,0.21,92.4
2681,2030-10-02,8618,Fashion,Lipstick,973.58,3,15.34,0.2,290.89
2682,2030-10-03,8917,Beauty,Smartphone,1664.96,4,9.83,0.12,46.89
2683,2030-10-04,5595,Fashion,Treadmill,1793.1,2,11.28,0.36,239.96
2684,2030-10-05,6904,Sports,Lipstick,835.09,3,28.07,0.04,203.71
2685,2030-10-06,5280,Fashion,Sofa,45.23,1,19.45,0.35,-28.16
2686,2030-10-07,5423,Home Decor,Lipstick,1724.93,2,24.04,0.15,297.75
2687,2030-10-08,9365,Home Decor,Washing Machine,356.81,3,49.21,0.35,219.62
2688,2030-10-09,9249,Fashion,Watch,1247.55,2,12.05,0.29,195.21
2689,2030-10-10,6750,Home Decor,Shoes,59.69,3,29.34,0.04,103.76
2690,2030-10-11,9757,Home Decor,Washing Machine,805.02,3,9.45,0.33,153.22
2691,2030-10-12,6967,Sports,Watch,1972.06,2,19.33,0.27,53.58
2692,2030-10-13,9088,Beauty,Washing Machine,210.38,1,28.74,0.01,-18.29
2693,2030-10-14,9178,Sports,Shoes,853.15,4,47.6,0.05,245.89
2694,2030-10-15,7946,Electronics,Lipstick,621.23,3,22.61,0.25,265.84
2695,2030-10-16,6449,Sports,Treadmill,1811.13,4,7.92,0.27,23.62
2696,2030-10-17,7331,Fashion,Shoes,1739.99,1,22.47,0.3,229.73
2697,2030-10-18,7220,Beauty,Shoes,483.02,4,11.56,0.29,214.58
2698,2030-10-19,8789,Fashion,Watch,171.56,4,15.35,0.26,28.86
2699,2030-10-20,7810,Electronics,Sofa,1258.01,2,32.81,0.31,109.2
2700,2030-10-21,9728,Beauty,Lipstick,679.37,2,8.03,0.23,109.51
2701,2030-10-22,6531,Home Decor,Shoes,1347.45,1,25.91,0.1,220.79
2702,2030-10-23,9882,Sports,Treadmill,73.92,2,32.43,0.36,246.43
2703,2030-10-24,7990,Fashion,Smartphone,275.46,3,23.98,0.01,1.28
2704,2030-10-25,9493,Electronics,Lipstick,1375.88,1,5.86,0.15,155.78
2705,2030-10-26,6143,Home Decor,Sofa,432.62,2,49.35,0.29,221.38
2706,2030-10-27,5933,Sports,Washing Machine,1716.6,2,21.52,0.17,229.44
2707,2030-10-28,6460,Home Decor,Shoes,126.6,1,40.04,0.01,18.84
2708,2030-10-29,7723,Sports,Treadmill,438.81,3,19.65,0.03,143.42
2709,2030-10-30,7512,Beauty,Lipstick,1997.13,1,26.38,0.26,252.99
2710,2030-10-31,5285,Home Decor,Treadmill,871.82,2,22.48,0.39,75.11
2711,2030-11-01,5264,Home Decor,Treadmill,1408.9,2,20.41,0.22,110.29
2712,2030-11-02,7367,Home Decor,Watch,373.5,1,5.98,0.2,235.44
2713,2030-11-03,8447,Beauty,Washing Machine,,3,21.2,0.13,-0.52
2714,2030-11-04,9916,Electronics,Sofa,1454.95,3,45.03,0.1,253.63
2715,2030-11-05,6762,Sports,Lipstick,635.81,4,36.07,0.01,72.68
2716,2030-11-06,8048,Home Decor,Shoes,1659.51,3,11.54,0.11,-29.52
2717,2030-11-07,7381,Beauty,Sofa,1210.8,1,31.6,0.18,47.27
2718,2030-11-08,7269,Electronics,Shoes,784.35,3,45.15,0.08,-0.46
2719,2030-11-09,5040,Sports,Smartphone,1119.71,3,36.5,0.03,0.49
2720,2030-11-10,5067,Beauty,Treadmill,1157.75,4,11.69,0.29,198.64
2721,2030-11-11,5987,Sports,Smartphone,339.42,3,44.05,0.36,40.61
2722,2030-11-12,9008,Home Decor,Watch,811.44,4,18.57,0.37,278.46
2723,2030-11-13,8198,Electronics,Treadmill,693.43,4,25.43,0.25,140.43
2724,2030-11-14,9790,Beauty,Washing Machine,807.8,3,28.68,0.02,121.83
2725,2030-11-15,7524,Electronics,Sofa,1524.61,2,43.27,0.3,113.31
2726,2030-11-16,6085,Home Decor,Shoes,970.25,1,46.92,0.04,198.55
2727,2030-11-17,7479,Electronics,Watch,1881.23,1,46.83,0.27,119.25
2728,2030-11-18,6693,Electronics,Washing Machine,594.42,3,5.36,0.31,12.44
2729,2030-11-19,7315,Fashion,Shoes,837.25,1,46.48,0.29,260.46
2730,2030-11-20,5778,Electronics,Sofa,1576.04,1,7.45,0.38,111.37
2731,2030-11-21,9589,Sports,Lipstick,1096.59,4,16.96,0.3,-5.58
2732,2030-11-22,6585,Beauty,Watch,1098.59,2,28.17,0.28,144.69
2733,2030-11-23,6492,Fashion,Smartphone,116.15,1,26.6,0.1,183.62
2734,2030-11-24,5660,Beauty,Smartphone,803.21,2,32.21,0.37,60.94
2735,2030-11-25,6348,Beauty,Shoes,,1,26.58,0.07,234.11
2736,2030-11-26,6299,Home Decor,Shoes,1998.68,2,47.05,0.36,191.03
2737,2030-11-27,8940,Home Decor,Shoes,623.63,2,15.82,0.13,184.61
2738,2030-11-28,6986,Fashion,Watch,1770.15,1,17.33,0.05,108.87
2739,2030-11-29,7044,Home Decor,Sofa,1355.71,4,46.43,0.33,287.43
2740,2030-11-30,8516,Home Decor,Lipstick,688.42,2,8.45,0.0,60.48
2741,2030-12-01,6058,Home Decor,Smartphone,1091.63,2,32.43,0.33,160.64
2742,2030-12-02,5976,Beauty,Washing Machine,1682.67,1,35.68,0.1,71.99
2743,2030-12-03,9577,Fashion,Treadmill,1767.9,2,27.75,0.35,215.79
2744,2030-12-04,5727,Beauty,Watch,329.18,2,36.24,0.28,-14.23
2745,2030-12-05,7527,Sports,Watch,685.75,4,12.77,0.27,-14.86
2746,2030-12-06,8136,Beauty,Sofa,677.09,2,43.37,0.15,237.58
2747,2030-12-07,5342,Sports,Smartphone,93.67,4,11.3,0.02,113.31
2748,2030-12-08,6447,Electronics,Lipstick,1200.49,2,23.04,0.33,82.59
2749,2030-12-09,7379,Electronics,Sofa,1711.09,2,8.39,0.07,170.48
2750,2030-12-10,8659,Sports,Washing Machine,769.33,4,29.53,0.15,201.63
2751,2030-12-11,5526,Sports,Smartphone,1482.67,4,35.14,0.24,36.4
2752,2030-12-12,6896,Beauty,Sofa,,3,47.35,0.19,31.19
2753,2030-12-13,9754,Sports,Smartphone,757.54,2,38.27,0.08,286.19
2754,2030-12-14,7073,Fashion,Smartphone,290.71,4,29.35,0.06,164.59
2755,2030-12-15,9915,Electronics,Watch,1421.55,2,46.97,0.05,98.74
2756,2030-12-16,5405,Electronics,Lipstick,1710.58,2,26.53,0.35,234.48
2757,2030-12-17,6573,Sports,Watch,1374.85,2,30.25,0.01,143.3
2758,2030-12-18,9600,Home Decor,Treadmill,45.58,1,31.82,0.39,49.75
2759,2030-12-19,8740,Home Decor,Lipstick,440.3,3,23.45,0.08,38.22
2760,2030-12-20,9274,Sports,Smartphone,148.27,1,42.73,0.04,100.96
2761,2030-12-21,9227,Fashion,Sofa,1145.07,3,13.33,0.23,253.77
2762,2030-12-22,6846,Home Decor,Washing Machine,1515.39,2,29.97,0.03,-9.72
2763,2030-12-23,6478,Sports,Lipstick,230.05,2,37.5,0.24,42.11
2764,2030-12-24,7395,Fashion,Treadmill,1678.29,4,45.68,0.34,264.74
2765,2030-12-25,5771,Fashion,Smartphone,1115.46,3,44.78,0.02,10.17
2766,2030-12-26,5578,Beauty,Washing Machine,1383.04,3,27.89,0.32,177.78
2767,2030-12-27,7901,Fashion,Lipstick,1943.09,1,33.94,0.16,40.46
2768,2030-12-28,5193,Home Decor,Watch,176.53,3,22.74,0.06,169.94
2769,2030-12-29,7007,Home Decor,Watch,1803.44,2,26.07,0.07,96.42
2770,2030-12-30,6185,Sports,Lipstick,260.94,4,45.78,0.37,3.55
2771,2030-12-31,7394,Sports,Lipstick,791.99,1,46.88,0.04,162.22
2772,2031-01-01,7998,Fashion,Lipstick,1704.36,4,45.29,0.35,195.4
2773,2031-01-02,6792,Electronics,Washing Machine,1813.45,3,11.23,0.22,194.49
2774,2031-01-03,6110,Beauty,Watch,1017.68,3,43.25,0.02,180.22
2775,2031-01-04,9005,Electronics,Sofa,1192.27,1,47.68,0.19,135.07
2776,2031-01-05,7261,Fashion,Treadmill,1419.21,3,21.26,0.33,141.43
2777,2031-01-06,8736,Fashion,Treadmill,1667.19,4,28.34,0.29,179.76
